day,hour,minute,second,question,worker,answer,gt
0,0,0,0,235,26,2,2
0,0,0,0,736,34,2,2
0,0,0,0,259,56,2,2
0,0,0,0,616,53,0,0
0,0,0,0,497,21,2,3
0,0,0,0,726,45,3,3
0,0,0,0,484,20,3,3
0,0,0,0,755,20,3,3
0,0,0,0,703,30,1,0
0,0,0,0,106,1,3,3
0,0,0,0,650,20,2,2
0,0,0,0,322,17,3,3
0,0,0,0,647,10,0,0
0,0,0,0,180,23,3,3
0,0,0,0,436,7,3,3
0,0,0,0,771,20,2,2
0,0,0,0,340,47,0,1
0,0,0,0,705,61,2,2
0,0,0,0,28,14,0,2
0,0,0,0,670,10,2,2
0,0,0,0,574,1,0,0
0,0,0,0,107,20,2,3
0,0,0,0,783,43,3,2
0,0,0,0,563,1,0,0
0,0,0,0,462,63,3,3
0,0,0,0,565,13,3,2
0,0,0,0,229,43,0,0
0,0,0,0,109,47,1,1
0,0,0,0,804,29,1,2
0,0,0,0,146,5,1,1
0,0,0,0,693,58,1,0
0,0,0,0,144,90,1,1
0,0,0,0,246,13,3,3
0,0,0,0,378,43,2,2
0,0,0,0,560,26,1,1
0,0,0,0,99,20,0,0
0,0,0,0,169,7,1,1
0,0,0,0,522,14,0,2
0,0,0,0,303,53,2,3
0,0,0,0,776,5,0,1
0,0,0,0,310,1,1,1
0,0,0,0,780,63,2,2
0,0,0,0,2,14,2,2
0,0,0,0,35,70,3,3
0,0,0,0,389,10,2,2
0,0,0,0,53,61,1,1
0,0,0,0,63,84,0,1
0,0,0,0,95,13,1,1
0,0,0,0,739,34,3,2
0,0,0,0,432,29,2,2
0,0,0,0,274,13,2,2
0,0,0,0,421,42,3,3
0,0,0,0,579,13,2,2
0,0,0,0,402,10,0,1
0,0,0,0,530,13,3,3
0,0,0,0,210,13,3,2
0,0,0,0,304,23,0,1
0,0,0,0,280,10,3,3
0,0,0,0,131,5,2,0
0,0,0,0,68,20,0,0
0,0,0,0,360,61,0,0
0,0,0,0,188,60,0,0
0,0,0,0,378,29,2,2
0,0,0,0,447,10,0,0
0,0,0,0,412,23,3,3
0,0,0,0,462,4,3,3
0,0,0,0,361,20,2,2
0,0,0,0,186,14,2,2
0,0,0,0,464,81,2,2
0,0,0,0,744,29,2,2
0,0,0,0,597,21,2,2
0,0,0,0,414,23,3,3
0,0,0,0,264,90,1,1
0,0,0,0,184,17,3,3
0,0,0,0,89,13,0,0
0,0,0,0,679,34,0,0
0,0,0,0,62,7,0,0
0,0,0,0,59,23,1,1
0,0,0,0,629,53,3,2
0,0,0,0,80,53,0,1
0,0,0,0,690,53,3,3
0,0,0,0,461,43,2,3
0,0,0,0,141,80,3,3
0,0,0,0,125,81,0,0
0,0,0,0,381,82,3,3
0,0,0,0,504,21,1,0
0,0,0,0,642,30,1,0
0,0,0,0,104,14,2,2
0,0,0,0,619,5,1,1
0,0,0,0,319,43,3,2
0,0,0,0,502,30,2,2
0,0,0,0,177,5,0,0
0,0,0,0,311,34,3,3
0,0,0,0,781,30,1,1
0,0,0,0,112,13,0,0
0,0,0,0,175,30,1,1
0,0,0,0,140,13,1,0
0,0,0,0,74,29,1,1
0,0,0,0,258,34,3,3
0,0,0,0,270,69,2,3
0,0,0,0,466,56,1,0
0,0,0,0,121,47,0,0
0,0,0,0,774,59,1,0
0,0,0,0,290,7,1,1
0,0,0,0,605,61,3,2
0,0,0,0,91,20,1,1
0,0,0,0,428,80,0,0
0,0,0,0,278,49,2,2
0,0,0,0,335,61,0,0
0,0,0,0,708,53,3,3
0,0,0,0,598,5,3,2
0,0,0,0,652,13,1,0
0,0,0,0,449,20,3,3
0,0,0,0,87,43,1,1
0,0,0,0,651,10,3,3
0,0,0,0,731,10,3,3
0,0,0,0,390,47,2,3
0,0,0,0,730,53,2,2
0,0,0,0,548,63,3,2
0,0,0,0,12,43,0,1
0,0,0,0,365,43,1,1
0,0,0,0,606,47,1,1
0,0,0,0,254,34,3,3
0,0,0,0,43,43,3,3
0,0,0,0,491,60,3,3
0,0,0,0,721,21,3,2
0,0,0,0,426,13,0,1
0,0,0,0,666,47,0,0
0,0,0,0,728,69,0,0
0,0,0,0,24,23,0,1
0,0,0,0,94,23,3,3
0,0,0,0,281,23,0,0
0,0,0,0,306,56,0,1
0,0,0,0,488,23,0,0
0,0,0,0,255,53,3,2
0,0,0,0,678,13,3,3
0,0,0,0,373,20,2,2
0,0,0,0,692,43,0,0
